what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1359678362180
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201109151620,"org.eclipse.cdt.codan.core",1359678362186
started,bundle,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.ui",1359678362187
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1359678362199
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1359678362404
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1359678362412
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1359678362413
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1359678362413
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1359678362505
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1359678364379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359678387633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359678387684
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1359678390455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1359678424782
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359678437995
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1359678438537
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1359678438541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.restartWorkbench",1359678438597
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1359678438680
stopped,bundle,cvc3.editor,0.0.1,"cvc3.editor",1359678438681
stopped,bundle,mobius.perspective.misc,1.1.0,"mobius.perspective.misc",1359678438681
stopped,bundle,mobius.umbra,1.0.11,"mobius.umbra",1359678438682
stopped,bundle,coq.sugar,0.9.4,"coq.sugar",1359678438684
stopped,bundle,coq.editor,0.9.4,"coq.editor",1359678438685
stopped,bundle,mobius.directvcgen.ui,1.0.6,"mobius.directvcgen.ui",1359678438685
stopped,bundle,mobius.perspective.proving,1.0.1,"mobius.perspective.proving",1359678438686
stopped,bundle,mobius.perspective.verification,1.1.0,"mobius.perspective.verification",1359678438698
stopped,bundle,mobius.escjava2.ui,2.0.32,"mobius.escjava2.ui",1359678438700
stopped,bundle,simplify.editor,0.0.6,"simplify.editor",1359678438701
stopped,bundle,yices.editor,0.0.5,"yices.editor",1359678438702
stopped,bundle,z3.editor,0.0.5,"z3.editor",1359678438702
stopped,bundle,prover.editor,0.9.12,"prover.editor",1359678438703
stopped,bundle,com.surelogic.sierra.eclipse.teamserver,4.2.0.201201121049,"com.surelogic.sierra.eclipse.teamserver",1359678438743
stopped,bundle,com.surelogic.sierra.client.eclipse,4.2.1.201201121049,"com.surelogic.sierra.client.eclipse",1359678438744
stopped,bundle,com.google.gdt.eclipse.mobile.android,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.mobile.android",1359678438744
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1359678438745
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1359678438745
stopped,bundle,org.eclipse.cdt,8.0.0.201109151620,"org.eclipse.cdt",1359678438746
stopped,bundle,org.eclipse.cdt.doc.user,5.1.0.201109151620,"org.eclipse.cdt.doc.user",1359678438747
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1359678438748
stopped,bundle,com.objectaid.uml.cls.java,1.0.7,"com.objectaid.uml.cls.java",1359678438749
stopped,bundle,com.objectaid.uml.cls,1.0.7,"com.objectaid.uml.cls",1359678438749
stopped,bundle,com.objectaid.uml.seq.java,1.0.7,"com.objectaid.uml.seq.java",1359678438750
stopped,bundle,com.objectaid.uml.java,1.0.7,"com.objectaid.uml.java",1359678438750
stopped,bundle,com.objectaid.uml.seq,1.0.7,"com.objectaid.uml.seq",1359678438751
stopped,bundle,com.objectaid.uml,1.0.7,"com.objectaid.uml",1359678438751
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1359678438752
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1359678438753
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1359678438753
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1359678438754
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1359678471552
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1359678471554
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1359678471555
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1359678471556
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1359678471556
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1359678471557
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1359678471558
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1359678471559
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1359678471560
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1359678471561
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1359678471562
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1359678471563
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1359678471564
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1359678471565
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1359678471566
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1359678471566
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1359678471567
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1359678471568
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1359678471569
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1359678471570
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1359678471571
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1359678471572
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1359678471573
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1359678471573
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1359678471574
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1359678471575
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1359678471576
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1359678471577
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1359678471578
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1359678471579
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1359678471580
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1359678471581
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1359678471582
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1359678471583
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1359678471584
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1359678471585
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1359678471586
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1359678471587
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1359678471591
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1359678471592
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1359678471593
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1359678471594
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1359678471595
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1359678471596
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1359678471597
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1359678471597
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1359678471598
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1359678471599
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1359678471600
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1359678471602
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1359678471603
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1359678471604
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1359678471605
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1359678471607
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1359678471609
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1359678471610
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1359678471611
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1359678471612
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1359678471614
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1359678471615
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1359678471616
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1359678471617
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1359678471618
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1359678471619
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1359678471621
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1359678471621
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1359678471623
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1359678471624
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1359678471626
started,bundle,com.google.gdt.eclipse.core,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.core",1359678471627
started,bundle,com.google.gdt.eclipse.login,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.login",1359678471628
started,bundle,com.google.gdt.eclipse.managedapis,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.managedapis",1359678471629
started,bundle,com.google.gdt.eclipse.suite.ext,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.suite.ext",1359678471629
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1359678471630
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1359678471631
os,sysinfo,,,"macosx",1359678471636
arch,sysinfo,,,"x86_64",1359678471636
ws,sysinfo,,,"cocoa",1359678471636
locale,sysinfo,,,"en_US",1359678471636
processors,sysinfo,,,"4",1359678471636
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1359678471637
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1359678471637
java.specification.name,sysinfo,,,"Java Platform API Specification",1359678471637
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1359678471637
java.specification.version,sysinfo,,,"1.6",1359678471637
java.vendor,sysinfo,,,"Apple Inc.",1359678471637
java.version,sysinfo,,,"1.6.0_37",1359678471637
java.vm.info,sysinfo,,,"mixed mode",1359678471637
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1359678471637
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1359678471637
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1359678471637
java.vm.specification.version,sysinfo,,,"1.0",1359678471637
java.vm.vendor,sysinfo,,,"Apple Inc.",1359678471637
java.vm.version,sysinfo,,,"20.12-b01-434",1359678471637
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1359678471645
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1359678472357
started,bundle,com.objectaid.uml,1.0.7,"com.objectaid.uml",1359678472398
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1359678472406
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1359678472484
started,bundle,org.eclipse.wb.core.lib,1.2.0.r37x201112290923,"org.eclipse.wb.core.lib",1359678472517
started,bundle,org.eclipse.cdt.make.core,7.1.1.201109151620,"org.eclipse.cdt.make.core",1359678472522
started,bundle,org.eclipse.wb.core,1.2.0.r37x201112290923,"org.eclipse.wb.core",1359678472574
started,bundle,com.google.gdt.eclipse.designer,2.5.0.r37x201112291029,"com.google.gdt.eclipse.designer",1359678472576
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1359678472612
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.core",1359678472613
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.5.0.r37x201112291029,"com.google.gdt.eclipse.designer.UiBinder",1359678472630
started,bundle,com.google.gdt.eclipse.mobile.android,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.mobile.android",1359678472634
started,bundle,org.eclipse.cdt.core,5.3.1.201109151620,"org.eclipse.cdt.core",1359678472700
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1359678472752
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1359678472778
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1359678472781
started,bundle,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui",1359678472847
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1359678472848
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201109151620,"org.eclipse.cdt.codan.core",1359678472848
started,bundle,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.ui",1359678472855
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1359678472865
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1359678473082
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1359678473091
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1359678473092
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1359678473094
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1359678473206
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1359678473972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359678479383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359678853948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359678855780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359678890064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359678891084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359679025882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1359679028717
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1359679033844
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359679044787
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1359679045453
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1359679045466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.restartWorkbench",1359679045580
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1359679045677
stopped,bundle,cvc3.editor,0.0.1,"cvc3.editor",1359679045678
stopped,bundle,mobius.perspective.misc,1.1.0,"mobius.perspective.misc",1359679045679
stopped,bundle,mobius.umbra,1.0.11,"mobius.umbra",1359679045703
stopped,bundle,coq.sugar,0.9.4,"coq.sugar",1359679045704
stopped,bundle,coq.editor,0.9.4,"coq.editor",1359679045705
stopped,bundle,mobius.directvcgen.ui,1.0.6,"mobius.directvcgen.ui",1359679045705
stopped,bundle,mobius.perspective.proving,1.0.1,"mobius.perspective.proving",1359679045706
stopped,bundle,mobius.perspective.verification,1.1.0,"mobius.perspective.verification",1359679045707
stopped,bundle,mobius.escjava2.ui,2.0.32,"mobius.escjava2.ui",1359679045715
stopped,bundle,simplify.editor,0.0.6,"simplify.editor",1359679045716
stopped,bundle,yices.editor,0.0.5,"yices.editor",1359679045717
stopped,bundle,z3.editor,0.0.5,"z3.editor",1359679045717
stopped,bundle,prover.editor,0.9.12,"prover.editor",1359679045718
stopped,bundle,com.surelogic.sierra.eclipse.teamserver,4.2.0.201201121049,"com.surelogic.sierra.eclipse.teamserver",1359679045769
stopped,bundle,com.surelogic.sierra.client.eclipse,4.2.1.201201121049,"com.surelogic.sierra.client.eclipse",1359679045770
stopped,bundle,com.google.gdt.eclipse.mobile.android,2.6.1.v201205091048-rel-r37,"com.google.gdt.eclipse.mobile.android",1359679045770
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1359679045770
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1359679045771
stopped,bundle,org.eclipse.cdt,8.0.0.201109151620,"org.eclipse.cdt",1359679045771
stopped,bundle,org.eclipse.cdt.doc.user,5.1.0.201109151620,"org.eclipse.cdt.doc.user",1359679045772
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1359679045774
stopped,bundle,com.objectaid.uml.cls.java,1.0.7,"com.objectaid.uml.cls.java",1359679045774
stopped,bundle,com.objectaid.uml.cls,1.0.7,"com.objectaid.uml.cls",1359679045775
stopped,bundle,com.objectaid.uml.seq.java,1.0.7,"com.objectaid.uml.seq.java",1359679045775
stopped,bundle,com.objectaid.uml.java,1.0.7,"com.objectaid.uml.java",1359679045776
stopped,bundle,com.objectaid.uml.seq,1.0.7,"com.objectaid.uml.seq",1359679045776
stopped,bundle,com.objectaid.uml,1.0.7,"com.objectaid.uml",1359679045776
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1359679045778
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1359679045779
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1359679045779
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1359679045780
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1359679062363
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1359679062365
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1359679062366
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1359679062367
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1359679062367
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1359679062368
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1359679062369
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1359679062370
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1359679062371
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1359679062371
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1359679062372
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1359679062373
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1359679062374
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1359679062374
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1359679062375
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1359679062376
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1359679062376
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1359679062377
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1359679062377
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1359679062378
