what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594378151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594382832
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594383079
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359594399812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594492002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594492166
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359594502557
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359594508638
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359594514559
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359594523393
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359594532809
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359594545137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359594565430
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359594590664
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359594590847
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1359594605233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359594611894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594623075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594623236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594628750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594628930
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359594634965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1359594635579
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594636181
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359594638581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359594639151
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359594644494
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594656957
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594658149
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594660102
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594660839
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594661614
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594662398
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594663142
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594664038
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594665043
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594666326
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594666997
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594668422
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594669086
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594670253
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594672533
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359594673971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359594675107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359594687006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594756448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594834834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594849704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594852581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594859702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594861579
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594891941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594893271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594909062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594909480
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594917063
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594972686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359594977633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359595021115
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359595039372
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359595040932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359595046273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359595072501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359595099060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359595110209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359595124434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359595441128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359595527785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359596146571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359596149847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359596153158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359596281427
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359596309714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359596313301
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1359596318178
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359596319850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1359596323539
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359596330115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359596331315
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1359596350732
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359596354051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359596355586
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359596394673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359596412438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359596413888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597260661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359597294890
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359597312290
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1359597316281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597321851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597353956
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359597354294
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359597354384
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359597364871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597367714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597369605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597377922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597379685
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359597390175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359597397211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597401679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597403119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359597404926
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597406640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597407683
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359597409767
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597413961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597414892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597419118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597420383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359597457926
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359597462950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359597506827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597517564
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597542211
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359597556854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597611507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597692458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597716228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597717775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597719086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597728654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359597734288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359609743066
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359609747354
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359609895477
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359609926134
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359609926454
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359609942311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359609943743
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359609953478
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359609954295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359609957122
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1359609983644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359609997511
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610034461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610038203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610038952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610069021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610069252
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359610072027
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610081444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610131394
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1359610140276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610142712
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359610195375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610196789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610209092
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610256962
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359610261053
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359610265770
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359610268798
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359610269198
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359610269494
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359610272454
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610274660
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359610285566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610289328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610305326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610352054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610496710
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610521180
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1359610525693
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610527175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610536032
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359610552127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1359610553134
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359610553784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359610554338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610554872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610572390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610597560
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359610601178
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1359610639775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610641725
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359610645540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610648698
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359610653069
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359610659530
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359610663872
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359610678656
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359610681766
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359610699282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610700103
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610723660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610724831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610726865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610730966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610731749
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1359610733946
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610735087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610737508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610738978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610751456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610753219
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359610775355
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359610809204
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610814014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610814258
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1359610832744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610835485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610835697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610847274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1359610847478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610849102
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359610861079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1359610861698
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359610863150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1359610863837
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359610880870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1359610881696
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1359610887463
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1359610917894
